"uid","namedLocation","plotID","collectDate","identifiedDate","sampleID","sampleCode","subsampleID","scientificName","taxonID","family","subtribe","subfamily","tribe","genus","subgenus","specificEpithet","infraspecificEpithet","identificationQualifier","scientificNameAuthorship","sexOrAge","individualCount","sampleCondition","archiveMedium","archiveFacilityID","deprecatedVialID","identifiedBy","laboratoryName","remarks","identificationReferences","identificationProtocolVersion","dataQF"
"46305978-bac2-4829-bc75-2778326cc296","TALL_006.tickPlot.tck","TALL_006","2016-05-26T16:00Z","2017-06-06T16:00Z","TALL_006.20160526",NA,"TALL_006.20160526.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",1,"OK","RNA stabilization buffer","USNMENT00984340","TALL_006.20160526.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"e61130f4-d92c-477f-acd3-97ce85e4a1c1","TALL_008.tickPlot.tck","TALL_008","2016-05-26T16:08Z","2017-06-06T16:00Z","TALL_008.20160526",NA,"TALL_008.20160526.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",2,"OK","RNA stabilization buffer","USNMENT00984348","TALL_008.20160526.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"edb6e607-74cf-47cd-ae91-1e3aa6d2dd01","TALL_008.tickPlot.tck","TALL_008","2016-05-26T16:08Z","2017-06-06T16:00Z","TALL_008.20160526",NA,"TALL_008.20160526.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",14,"OK","RNA stabilization buffer","USNMENT00984349","TALL_008.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"2d4f5ad2-48d1-4152-a4ef-63bb89943e70","TALL_008.tickPlot.tck","TALL_008","2016-05-26T16:08Z","2017-06-06T16:00Z","TALL_008.20160526",NA,"TALL_008.20160526.AMBAME.F","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Female",1,"OK","RNA stabilization buffer","USNMENT00984347","TALL_008.20160526.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"b55cf412-c616-4591-acfe-c5c8ec52434c","TALL_003.tickPlot.tck","TALL_003","2016-05-26T17:05Z","2017-06-06T16:00Z","TALL_003.20160526",NA,"TALL_003.20160526.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984342","TALL_003.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"89b75b7e-b223-44e4-959c-c5b9ad0c6f41","TALL_002.tickPlot.tck","TALL_002","2016-06-17T13:05Z","2017-06-05T16:00Z","TALL_002.20160617",NA,"TALL_002.20160617.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",1,"OK","RNA stabilization buffer","USNMENT00984320","TALL_002.20160617.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"39629a5c-9ab2-4cd8-9992-9419707d9faa","TALL_002.tickPlot.tck","TALL_002","2016-06-17T13:05Z","2017-06-05T16:00Z","TALL_002.20160617",NA,"TALL_002.20160617.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",3,"OK","RNA stabilization buffer","USNMENT00984321","TALL_002.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"9c32d790-3284-4307-ba4a-f9e0ee35ed01","TALL_002.tickPlot.tck","TALL_002","2016-06-17T13:05Z","2017-06-05T16:00Z","TALL_002.20160617",NA,"TALL_002.20160617.AMBAME.F","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Female",1,"OK","RNA stabilization buffer","USNMENT00984319","TALL_002.20160617.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"f32f224a-6fb6-449e-ae83-e45ce894cf8f","TALL_008.tickPlot.tck","TALL_008","2016-06-17T13:57Z","2017-06-06T16:00Z","TALL_008.20160617",NA,"TALL_008.20160617.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",1,"OK","RNA stabilization buffer","USNMENT00984322","TALL_008.20160617.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"5ec003fd-f701-4507-8cf2-165214338e78","TALL_008.tickPlot.tck","TALL_008","2016-06-17T13:57Z","2017-06-06T16:00Z","TALL_008.20160617",NA,"TALL_008.20160617.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",15,"OK","RNA stabilization buffer","USNMENT00984323","TALL_008.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"c37cdc90-5c58-454a-ba20-1e41eaa62611","TALL_001.tickPlot.tck","TALL_001","2016-06-17T13:58Z","2017-06-05T16:00Z","TALL_001.20160617",NA,"TALL_001.20160617.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984316","TALL_001.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"a6598fc1-6a84-4481-b232-b0a031c3fe63","TALL_006.tickPlot.tck","TALL_006","2016-06-17T15:15Z","2017-06-06T16:00Z","TALL_006.20160617",NA,"TALL_006.20160617.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984324","TALL_006.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"31d23b1c-7c30-4a47-a46c-b8a640c58f9d","TALL_016.tickPlot.tck","TALL_016","2016-06-17T15:15Z","2017-04-17T16:00Z","TALL_016.20160617",NA,"TALL_016.20160617.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984317","TALL_016.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"43471677-c962-4a07-83df-7418c0e65195","TALL_003.tickPlot.tck","TALL_003","2016-06-17T16:20Z","2017-06-06T16:00Z","TALL_003.20160617",NA,"TALL_003.20160617.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",3,"OK","RNA stabilization buffer","USNMENT00984318","TALL_003.20160617.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"ea8bd194-2a58-4aa4-80bc-a69dc73ddc15","TALL_006.tickPlot.tck","TALL_006","2016-07-12T12:12Z","2017-06-06T16:00Z","TALL_006.20160712",NA,"TALL_006.20160712.IXOSCA.N","Ixodes scapularis","IXOSCA","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Say, 1821","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984305","TALL_006.20160712.01.IXOSCA.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"691dc361-f29a-4568-89f4-236993b36201","TALL_003.tickPlot.tck","TALL_003","2016-07-12T13:16Z","2017-06-06T16:00Z","TALL_003.20160712",NA,"TALL_003.20160712.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984315","TALL_003.20160712.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"18339608-3cf9-4a41-8a7a-5205dfb5d08d","TALL_002.tickPlot.tck","TALL_002","2016-07-12T13:55Z","2017-06-05T16:00Z","TALL_002.20160712",NA,"TALL_002.20160712.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",5,"OK","RNA stabilization buffer","USNMENT00984314","TALL_002.20160712.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"f24f551a-3f68-4c1d-b42f-152947ff587d","TALL_002.tickPlot.tck","TALL_002","2016-07-12T13:55Z","2017-06-05T16:00Z","TALL_002.20160712",NA,"TALL_002.20160712.AMBAME.F","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Female",2,"OK","RNA stabilization buffer","USNMENT00984313","TALL_002.20160712.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"bd6890fb-602e-4537-b593-1d92a5394a2a","TALL_001.tickPlot.tck","TALL_001","2016-07-12T14:48Z","2017-04-17T16:00Z","TALL_001.20160712",NA,"TALL_001.20160712.IXOSP.L","Ixodidae sp.","IXOSP","",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","RNA stabilization buffer","USNMENT00984311","TALL_001.20160712.01.L","Arianna Gibbs","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"1eb7b14a-b706-4173-b16a-14aeebbaf1ec","TALL_001.tickPlot.tck","TALL_001","2016-07-12T14:48Z","2017-06-05T16:00Z","TALL_001.20160712",NA,"TALL_001.20160712.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",4,"OK","RNA stabilization buffer","USNMENT00984312","TALL_001.20160712.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"4c1a5462-e2bd-4b44-b5eb-b13bef115345","TALL_008.tickPlot.tck","TALL_008","2016-07-12T15:30Z","2017-06-06T16:00Z","TALL_008.20160712",NA,"TALL_008.20160712.AMBAME.F","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Female",2,"OK","RNA stabilization buffer","USNMENT00984308","TALL_008.20160712.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"f89abee0-acbe-4393-a090-1d067b419e9f","TALL_008.tickPlot.tck","TALL_008","2016-07-12T15:30Z","2017-06-06T16:00Z","TALL_008.20160712",NA,"TALL_008.20160712.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",18,"OK","RNA stabilization buffer","USNMENT00984310","TALL_008.20160712.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"248f75e1-ec6f-485c-9265-a35a68f0242d","TALL_002.tickPlot.tck","TALL_002","2016-07-26T12:16Z","2017-06-05T16:00Z","TALL_002.20160726",NA,"TALL_002.20160726.AMBAME.F","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Female",2,"OK","RNA stabilization buffer","USNMENT00984358","TALL_002.20160726.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"122428bf-4b29-4ba6-be51-274252675136","TALL_002.tickPlot.tck","TALL_002","2016-07-26T12:16Z","2017-04-19T16:00Z","TALL_002.20160726",NA,"TALL_002.20160726.IXOSP.L","Ixodidae sp.","IXOSP","",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","RNA stabilization buffer","USNMENT00984360","TALL_002.20160726.01.L","Arianna Gibbs","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"0f773db8-ff19-44ef-8e3e-9f719aad2681","TALL_002.tickPlot.tck","TALL_002","2016-07-26T12:16Z","2017-06-05T16:00Z","TALL_002.20160726",NA,"TALL_002.20160726.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",7,"OK","RNA stabilization buffer","USNMENT00984359","TALL_002.20160726.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"d5bb72c1-9bfa-4d83-a2ff-ba5f93b95419","TALL_008.tickPlot.tck","TALL_008","2016-07-26T14:13Z","2017-06-06T16:00Z","TALL_008.20160726",NA,"TALL_008.20160726.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",14,"OK","RNA stabilization buffer","USNMENT00984361","TALL_008.20160726.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"1e0572c5-4f80-48c0-963b-02285972918e","TALL_008.tickPlot.tck","TALL_008","2016-07-26T14:13Z","2017-04-19T16:00Z","TALL_008.20160726",NA,"TALL_008.20160726.IXOSP.L","Ixodidae sp.","IXOSP","",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","RNA stabilization buffer","USNMENT00984362","TALL_008.20160726.01.L","Arianna Gibbs","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"3eb16db8-e297-42d6-9f26-f2d964f11d3f","TALL_001.tickPlot.tck","TALL_001","2016-07-26T14:46Z","2017-06-05T16:00Z","TALL_001.20160726",NA,"TALL_001.20160726.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",4,"OK","RNA stabilization buffer","USNMENT00984363","TALL_001.20160726.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"9def6d14-c3fe-414e-b256-de44b96dd6f6","TALL_008.tickPlot.tck","TALL_008","2016-08-22T15:25Z","2017-06-06T16:00Z","TALL_008.20160822",NA,"TALL_008.20160822.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",15,"OK","RNA stabilization buffer","USNMENT00984364","TALL_008.20160822.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"0e780e15-87bf-449f-93ec-07be453f6627","TALL_006.tickPlot.tck","TALL_006","2016-08-22T16:15Z","2017-06-06T16:00Z","TALL_006.20160822",NA,"TALL_006.20160822.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",7,"OK","RNA stabilization buffer","USNMENT00984366","TALL_006.20160822.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"cdf207fa-d19e-49d5-a131-89a5533231bb","TALL_006.tickPlot.tck","TALL_006","2016-08-22T16:15Z","2017-06-06T16:00Z","TALL_006.20160822",NA,"TALL_006.20160822.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",1,"OK","RNA stabilization buffer","USNMENT00984365","TALL_006.20160822.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"a35e62ff-8176-482b-9270-a2f6631cfef1","TALL_002.tickPlot.tck","TALL_002","2016-08-22T16:48Z","2017-06-05T16:00Z","TALL_002.20160822",NA,"TALL_002.20160822.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",5,"OK","RNA stabilization buffer","USNMENT00984367","TALL_002.20160822.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"bd173f04-6414-4b58-8bdc-15a760d42085","TALL_002.tickPlot.tck","TALL_002","2016-08-22T16:48Z","2017-04-19T16:00Z","TALL_002.20160822",NA,"TALL_002.20160822.IXOSP.L","Ixodidae sp.","IXOSP","",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","RNA stabilization buffer","USNMENT00984368","TALL_002.20160822.01.L","Arianna Gibbs","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"ac40d5d8-1cf8-4e19-9be8-cb2764cbb15b","TALL_008.tickPlot.tck","TALL_008","2016-09-14T13:25Z","2017-06-06T16:00Z","TALL_008.20160914",NA,"TALL_008.20160914.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",3,"OK","RNA stabilization buffer","USNMENT00294218","TALL_008.20160914.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"2db9b115-8b77-482d-815b-dc845811324d","TALL_001.tickPlot.tck","TALL_001","2016-09-14T14:30Z","2017-04-10T16:00Z","TALL_001.20160914",NA,"TALL_001.20160914.IXOSP.L","Ixodidae sp.","IXOSP","",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","RNA stabilization buffer","USNMENT00984290","TALL_001.20160914.01.L","Arianna Gibbs","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"ffdf393d-3e6b-4bfd-bc45-795e84d50fae","TALL_001.tickPlot.tck","TALL_001","2016-09-14T14:30Z","2017-06-05T16:00Z","TALL_001.20160914",NA,"TALL_001.20160914.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",9,"OK","RNA stabilization buffer","USNMENT00984219","TALL_001.20160914.02.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"6d86cfa1-5b5f-4703-b3bd-a7bea1770d52","TALL_006.tickPlot.tck","TALL_006","2016-09-14T18:28Z","2017-06-06T16:00Z","TALL_006.20160914",NA,"TALL_006.20160914.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",3,"OK","RNA stabilization buffer","USNMENT00984213","TALL_006.20160914.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"b8d1d04d-f5f1-4048-aa69-e38fca20f6b9","TALL_006.tickPlot.tck","TALL_006","2016-09-14T18:28Z","2017-04-06T16:00Z","TALL_006.20160914",NA,"TALL_006.20160914.IXOSP.L","Ixodidae sp.","IXOSP","",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","RNA stabilization buffer","USNMENT00984215","TALL_006.20160914.01.L","Arianna Gibbs","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"e7eaab06-e662-4a2b-84fd-60b520940280","TALL_008.tickPlot.tck","TALL_008","2016-09-28T13:33Z","2017-06-06T16:00Z","TALL_008.20160928",NA,"TALL_008.20160928.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",8,"OK","RNA stabilization buffer","USNMENT00984291","TALL_008.20160928.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"923cfde0-437c-47d1-ae9b-334a67d709a8","TALL_002.tickPlot.tck","TALL_002","2016-09-28T14:53Z","2017-04-11T16:00Z","TALL_002.20160928",NA,"TALL_002.20160928.IXOSP.L","Ixodidae sp.","IXOSP","",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","RNA stabilization buffer","USNMENT00984299","TALL_002.20160928.02.L","Arianna Gibbs","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"12abc288-da57-46b7-9c2b-24dd7d12fd05","TALL_002.tickPlot.tck","TALL_002","2016-09-28T14:53Z","2017-06-06T16:00Z","TALL_002.20160928",NA,"TALL_002.20160928.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984296","TALL_002.20160928.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"c9ea0957-f338-4450-bbe4-b353ee226ba4","TALL_006.tickPlot.tck","TALL_006","2016-09-28T16:50Z","2017-06-06T16:00Z","TALL_006.20160928",NA,"TALL_006.20160928.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984292","TALL_006.20160928.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
