"individualID","namedLocation","domainID","siteID","uid.x","date.x","eventID.x","plotID.x","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks.x","recordedBy.x","measuredBy.x","dataQF.x","points","uid.y","date.y","eventID.y","plotID.y","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","cfcOnlyTag","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.y","measuredBy.y","recordedBy.y","dataQF.y","api.utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","api.elevation","adjElevationUncertainty"
"NEON.PLA.D16.WREF.02025","WREF_071.basePlot.vst","D16","WREF","acef997b-365f-4693-b181-f92f52701c96","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",44.4,130,35.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.41","23070e2b-8fc8-4965-8157-a93325ca8700","2017-11-01","vst_WREF_2017","WREF_071",23,4,41,16.4,117,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075573.50902679,580905.064150342,0.75,45.829046,-121.958541,371.33,1.21
"NEON.PLA.D16.WREF.02026","WREF_071.basePlot.vst","D16","WREF","7c64092a-12ea-4352-a792-e9f108a08832","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Dead, broken bole",16.4,130,1.5,NA,1.5,12.6,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.41","2668c1f8-8da0-4286-90a5-3780742c840a","2017-11-01","vst_WREF_2017","WREF_071",23,4,41,17,123.6,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075571.54681465,580904.611304437,0.75,45.829046,-121.958541,371.33,1.21
"NEON.PLA.D16.WREF.02027","WREF_071.basePlot.vst","D16","WREF","a142d69e-cf47-4fc7-9512-260e87b8ee50","2017-11-01","vst_WREF_2017","WREF_071","ok","small tree","Live",1.1,130,1.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.NA","8d0699e6-e801-4127-baa6-206878c4fb73","2017-11-01","vst_WREF_2017","WREF_071",23,4,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.02028","WREF_071.basePlot.vst","D16","WREF","4f46d908-99cb-4953-9f86-d07fc82ffa02","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",24.5,130,14.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.41","2cf0d5b0-3d83-4e62-bd32-b0fc416bcd17","2017-11-01","vst_WREF_2017","WREF_071",23,4,41,14.5,118,"N",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075574.14713333,580903.254383441,0.75,45.829046,-121.958541,371.33,1.21
"NEON.PLA.D16.WREF.02029","WREF_071.basePlot.vst","D16","WREF","9a93d280-dd63-4490-b642-5132ac2d64b5","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",45.8,130,32.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.25","af48f0c6-6018-419f-a80c-6269b9987e32","2017-11-01","vst_WREF_2017","WREF_071",23,4,25,14.6,318.8,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075572.64894495,580901.284029776,0.78,45.82887,-121.958281,373.3,1.21
"NEON.PLA.D16.WREF.02030","WREF_071.basePlot.vst","D16","WREF","333fb7e4-0a99-4779-8702-bbf2ff2b6918","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",15.3,130,18.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.25","bfe80ac2-cd2d-4901-8f09-58f771686f27","2017-11-01","vst_WREF_2017","WREF_071",23,4,25,14.4,315.8,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075571.98720003,580900.861718413,0.78,45.82887,-121.958281,373.3,1.21
"NEON.PLA.D16.WREF.02031","WREF_071.basePlot.vst","D16","WREF","b1a54444-466b-466f-9f59-e3b8c819273e","2017-11-01","vst_WREF_2017","WREF_071","ok","sapling","Live",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",2.1,10,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.NA","bb2fd180-dc16-4efa-82dc-9e07eeed0548","2017-11-01","vst_WREF_2017","WREF_071",23,2,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ABGR","Abies grandis (Douglas ex D. Don) Lindl.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.02032","WREF_071.basePlot.vst","D16","WREF","d3289d2c-2c26-43b2-a779-617393d2fc3c","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",16.2,130,9.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.41","9e8ba7a5-2d3d-43e5-8d80-a8fd14758530","2017-11-01","vst_WREF_2017","WREF_071",23,NA,41,8.7,113.9,"N",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075577.42973919,580898.405652756,0.75,45.829046,-121.958541,371.33,1.21
"NEON.PLA.D16.WREF.02033","WREF_071.basePlot.vst","D16","WREF","3a3a205c-9e34-4753-870f-7bea95b35caa","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",38,130,31.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.41","8e9dcd6b-f19e-40dd-b6ec-67cde20c2bce","2017-11-01","vst_WREF_2017","WREF_071",23,NA,41,8.5,108.8,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075578.21521258,580898.498162056,0.75,45.829046,-121.958541,371.33,1.21
"NEON.PLA.D16.WREF.02034","WREF_071.basePlot.vst","D16","WREF","03fd7bc2-db8c-40cd-bdaf-ca602317aea7","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",25.4,130,18,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.41","9e327df7-5b8d-4bff-8c9b-905d1f94fef4","2017-11-01","vst_WREF_2017","WREF_071",23,NA,41,6.9,146.3,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075575.21398755,580894.280069894,0.75,45.829046,-121.958541,371.33,1.21
"NEON.PLA.D16.WREF.02035","WREF_071.basePlot.vst","D16","WREF","8961df08-9011-4bb4-a154-f30e0b5864e1","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",19.7,130,16.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.25","1de7fe46-6335-4138-9d60-9c5234b839b6","2017-11-01","vst_WREF_2017","WREF_071",23,NA,25,18,302,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075571.20223404,580895.636030163,0.78,45.82887,-121.958281,373.3,1.21
"NEON.PLA.D16.WREF.02036","WREF_071.basePlot.vst","D16","WREF","62744125-0d4e-4a6a-8966-6a7dd8c23053","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",49.5,130,38.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.33","7b8f4fb6-f022-4fe9-a40c-4be053992cf2","2017-11-01","vst_WREF_2017","WREF_071",23,NA,33,2.2,264.1,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075569.75171683,580898.66063435,0.84,45.828946,-121.958409,373.89,1.32
"NEON.PLA.D16.WREF.02037","WREF_071.basePlot.vst","D16","WREF","ae06d5d1-4501-430f-a5f7-373d389e210d","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",16.1,130,10.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.25","19eef6d0-89af-409c-a603-f5c4270d19e0","2017-11-01","vst_WREF_2017","WREF_071",23,NA,25,15.3,310,"N",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075571.49833771,580899.180415914,0.78,45.82887,-121.958281,373.3,1.21
"NEON.PLA.D16.WREF.02038","WREF_071.basePlot.vst","D16","WREF","b592fe35-ed26-4e65-97b0-ffbd7ec2ef15","2017-11-01","vst_WREF_2017","WREF_071","ok","multi-bole tree","Live",26.9,150,16.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.25","083dccaa-282e-47cd-b5f4-f1af630dcde9","2017-11-01","vst_WREF_2017","WREF_071",23,NA,25,15,289.8,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075566.74475608,580896.78768436,0.78,45.82887,-121.958281,373.3,1.21
"NEON.PLA.D16.WREF.02038","WREF_071.basePlot.vst","D16","WREF","98feb22a-fa8e-4803-9950-cbe4f1df8441","2017-11-01","vst_WREF_2017","WREF_071","ok","multi-bole tree","Live",24.1,150,16.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.25","083dccaa-282e-47cd-b5f4-f1af630dcde9","2017-11-01","vst_WREF_2017","WREF_071",23,NA,25,15,289.8,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075566.74475608,580896.78768436,0.78,45.82887,-121.958281,373.3,1.21
"NEON.PLA.D16.WREF.02039","WREF_071.basePlot.vst","D16","WREF","314c4b40-aef1-4b67-be6b-fdf92b1d4ef7","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",45.3,130,36.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.33","6e718633-da2c-44da-9a7e-f4d5c0b8126b","2017-11-01","vst_WREF_2017","WREF_071",23,NA,33,7.1,240.2,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075566.44934529,580894.687845829,0.84,45.828946,-121.958409,373.89,1.32
"NEON.PLA.D16.WREF.02040","WREF_071.basePlot.vst","D16","WREF","d00d5dac-522e-4d04-a94e-7acb76897d7c","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Dead, broken bole",15.7,130,3.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.33","52716bc3-4a56-44ca-be8c-9af53bf23940","2017-11-01","vst_WREF_2017","WREF_071",23,NA,33,7.1,254.5,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075568.08046794,580894.00720433,0.84,45.828946,-121.958409,373.89,1.32
"NEON.PLA.D16.WREF.02041","WREF_071.basePlot.vst","D16","WREF","1353ac7e-fa8f-4ab4-a324-3d1358fdb223","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",10.1,130,7.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.33","7f1629e9-ab20-4ccc-b8b7-16b553b5aad0","2017-11-01","vst_WREF_2017","WREF_071",23,NA,33,8.5,252.9,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075567.47851765,580892.724739922,0.84,45.828946,-121.958409,373.89,1.32
"NEON.PLA.D16.WREF.02042","WREF_071.basePlot.vst","D16","WREF","cd5b590b-dcb3-4d56-92a6-9dde1eaadb7c","2017-11-01","vst_WREF_2017","WREF_071","ok","multi-bole tree","Live",27,130,28.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.41","ddcabfce-1897-4449-ba16-bbe4e1cf9e54","2017-11-01","vst_WREF_2017","WREF_071",23,NA,41,9.8,169.6,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075571.31547058,580892.220730968,0.75,45.829046,-121.958541,371.33,1.21
"NEON.PLA.D16.WREF.02042","WREF_071.basePlot.vst","D16","WREF","ac26c31c-50c7-4998-99d0-2c4d08b55971","2017-11-01","vst_WREF_2017","WREF_071","ok","multi-bole tree","Live",28.9,130,28.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.41","ddcabfce-1897-4449-ba16-bbe4e1cf9e54","2017-11-01","vst_WREF_2017","WREF_071",23,NA,41,9.8,169.6,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075571.31547058,580892.220730968,0.75,45.829046,-121.958541,371.33,1.21
"NEON.PLA.D16.WREF.02043","WREF_071.basePlot.vst","D16","WREF","c5538b43-3e5f-4ca6-a4ed-c09cdec6f0c0","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",22.8,130,11.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.33","d57c13a7-f49c-4666-bfd0-6be7b8620824","2017-11-01","vst_WREF_2017","WREF_071",23,NA,33,8.8,259.6,"N",NA,NA,"NEON.DOC.000987vG","THPL","Thuja plicata Donn ex D. Don","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075568.38929193,580892.193551605,0.84,45.828946,-121.958409,373.89,1.32
"NEON.PLA.D16.WREF.02044","WREF_071.basePlot.vst","D16","WREF","05e07477-44eb-452c-9698-5da79bdcc305","2017-11-01","vst_WREF_2017","WREF_071","ok","single bole tree","Live",58.5,130,41.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","legacyData","WREF_071.basePlot.vst.33","417dfa7e-61c6-4c12-9d67-cc79c8374fe3","2017-11-01","vst_WREF_2017","WREF_071",23,NA,33,12.3,221,"N",NA,NA,"NEON.DOC.000987vG","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","OqqU1CZip9fnMkwChdvw+TeVymaF1ZcYZSPCx88p1og=",NA,"10N",5075560.69493257,580892.779454491,0.84,45.828946,-121.958409,373.89,1.32
"NEON.PLA.D16.WREF.02045","WREF_071.basePlot.vst","D16","WREF","669506d0-26a0-426d-908b-3c6ecd685e3c","2017-11-01","vst_WREF_2017","WREF_071","ok","sapling","Live",NA,NA,1.3,NA,NA,NA,NA,NA,NA,"",1.6,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData","WREF_071.basePlot.vst.NA","ccba75cc-3b7c-4f33-a151-c20ded99dce9","2017-11-01","vst_WREF_2017","WREF_071",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.02046","WREF_071.basePlot.vst","D16","WREF","4018d572-0d50-47db-9863-7c257bda9bef","2017-11-01","vst_WREF_2017","WREF_071","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData","WREF_071.basePlot.vst.NA","0b324f49-8447-4877-860f-ff183b4f9ef1","2017-11-01","vst_WREF_2017","WREF_071",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.02047","WREF_071.basePlot.vst","D16","WREF","c7f0e01c-5bcd-4f79-ab80-661f14c3dd69","2017-11-01","vst_WREF_2017","WREF_071","ok","small shrub","Live",NA,NA,1,NA,NA,NA,1,0.8,NA,"oblate half-sphere",1,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData","WREF_071.basePlot.vst.NA","b1a9b5b4-eb42-4b7f-9e59-63de4a415a7f","2017-11-01","vst_WREF_2017","WREF_071",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.02048","WREF_071.basePlot.vst","D16","WREF","5db9029a-7d26-42d0-8981-e64d23dd2d15","2017-11-01","vst_WREF_2017","WREF_071","ok","sapling","Live",NA,NA,1.4,NA,NA,NA,NA,NA,NA,"",2,10,NA,NA,"","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","legacyData","WREF_071.basePlot.vst.NA","94036159-bbbb-4d55-b02d-b7004d0668f3","2017-11-01","vst_WREF_2017","WREF_071",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
